CASHMERE_JACKET, #00926E, #1C9759, Figmail, 14.6941227, 54, 096, 109.595, , , , , , , , 2
OXFORD_SHOES, #2B2DDD, #3333FF, Ugly Boots, 14.1676739, 48, 22D, 147.252, , , , , , , , 3
VELVET_TOP_HAT, #C6DED9, #CBD2DB, Rabbit Armour, 10.0186882, 19, CDD, 18.245, , , , , , , , 2
CASHMERE_JACKET, #002A02, #03430E, Squash Chestplate, 14.2287325, 40, 020, 34.138, , , , , , , , 3
VELVET_TOP_HAT, #2D1024, #301934, Dark Purple Dye, 7.20813356, 28, 212, 21.388, , , , , , , , 2
CASHMERE_JACKET, #989D79, #99978B, Protector Dragon, 13.5017819, 25, 997, 28.100, , , , , , , , 3
OXFORD_SHOES, #A2A6BC, #B3B3B3, Heat Armour, 12.9588627, 39, AAB, 20.172, , , , , , , , 2
OXFORD_SHOES, #AC00AE, #990099, Og Fairy Dyed (990099), 9.26214840, 40, A0A, 143.924, , , , , , , , 2
CASHMERE_JACKET, #969E96, #99978B, Protector Dragon, 4.89570863, 21, 999, 6.655, True, , , , , , , 3
CASHMERE_JACKET, #BACC1E, #E1EB34, Skeleton Grunt, 12.8496047, 92, BC1, 137.873, , , , , , , , 2
SATIN_TROUSERS, #775C77, #50414C, Pelt Dye, 16.5909810, 109, 757, 22.461, , , , , , , 7's, 4
CASHMERE_JACKET, #C0B2C9, #D9C1E3, Crystal Dyed (D9C1E3), 9.36226359, 66, CBC, 16.700, , , , , , , , 2
OXFORD_SHOES, #F7E1E3, #E6E6E6, Super Heavy Helm+Boots, 8.04392743, 25, FEE, 17.529, , , , , , , , 2
CASHMERE_JACKET, #707172, #7D7D7D, Secret Dye, 4.87343452, 36, 777, 1.441, True, , , , , , , 3
VELVET_TOP_HAT, #9B274B, #99004C, OG Fairy Dyed (99004C), 10.3887873, 42, 924, 85.551, , , , , , , , 2
VELVET_TOP_HAT, #777787, #7D7D7D, Secret Dye, 9.53312268, 22, 778, 13.310, , , , , , , True 7's, 5
VELVET_TOP_HAT, #C5F1D8, #E9FFDB, Nyanza Dye, 11.0219020, 53, CFD, 31.797, , , , , , , , 1
CASHMERE_JACKET, #32BB32, #4DCC4D, Leaflet, 7.65253322, 71, 3B3, 113.969, , , , , , True, , 2
SATIN_TROUSERS, #748D6C, #7A7964, Miners/Prospecting, 13.5887298, 34, 786, 24.804, , , , , , , , 1
CASHMERE_JACKET, #CCC2B6, #BFBCB2, Adaptive Armour (Outside Dungeon), 3.93056730, 23, CCB, 15.871, , , , , , , , 3
SATIN_TROUSERS, #983433, #993333, Exo pure red, 0.80258745, 2, 933, 83.608, , , , , , , , 3
CASHMERE_JACKET, #B7D6B4, #ACE1AF, Celadon Dye, 11.6711922, 27, BDB, 27.123, , , , , , , , 2
SATIN_TROUSERS, #110F04, #1D1105, Werewolf, 5.68747175, 15, 100, 10.086, , , , , , , , 2
SATIN_TROUSERS, #124E3C, #2A5B48, Challenger's Leggings+Boots, 6.13975549, 49, 143, 44.364, , , , , , , , 1
OXFORD_SHOES, #CCCDC4, #BFBCB2, Adaptive Armour (Outside Dungeon), 6.09527833, 48, CCC, 7.108, True, , , , , , C's, 4
SATIN_TROUSERS, #04C0DE, #17A8C4, Storm Leggings, 9.24176409, 69, 0CD, 170.251, , , , , , , C0DE, 2
SATIN_TROUSERS, #B5B9B0, #BFBCB2, Adaptive Armour (Outside Dungeon), 3.13749828, 15, BBB, 6.497, True, , , , , , , 3
VELVET_TOP_HAT, #BCDBAF, #ACE1AF, Celadon Dye, 8.40778526, 22, BDA, 32.571, , , , , , , , 2
OXFORD_SHOES, #C7B1C6, #D9C1E3, Crystal Dyed (D9C1E3), 9.25225954, 63, CBC, 17.900, , , , , , , , 2
OXFORD_SHOES, #08312C, #304B4E, Minos Hunter Boots, 14.3380881, 100, 032, 32.230, , , , , , , , 1
VELVET_TOP_HAT, #809696, #999999, Exo pure light grey, 8.64503959, 31, 899, 18.302, , , , , , , 9696, 2
SATIN_TROUSERS, #9B64B4, #9C64B3, Crystal Dyed (9C64B3), 0.70292453, 2, 96B, 58.970, , , , , , , , 2
VELVET_TOP_HAT, #806450, #967969, Mocha Dye, 8.91781343, 68, 865, 34.741, , , , , , , , 2
VELVET_TOP_HAT, #BA5E72, #F27FA5, Exo pure pink, 18.9882127, 140, B57, 69.720, , , , , , , BA5E, 1
CASHMERE_JACKET, #00A6FA, #6699D8, Exo pure light blue, 15.9678080, 149, 0AF, 183.311, , , , , , , , 2
SATIN_TROUSERS, #F3E1F9, #EFE1F5, Crystal Dyed (EFE1F5), 2.53167951, 8, FEF, 17.997, , , , , , , , 2
VELVET_TOP_HAT, #1A0A02, #000000, Pure Black, 8.37261053, 38, 100, 17.608, , , , , , , , 2
SATIN_TROUSERS, #0A2F0D, #0C4A16, Squash Leggings, 16.2264846, 38, 020, 29.611, , , , , , , , 2
SATIN_TROUSERS, #070712, #000000, Pure Black, 5.64982929, 32, 001, 9.151, , , , , , , , 2
CASHMERE_JACKET, #ADDFB1, #ACE1AF, Celadon Dye, 2.38346041, 5, ADB, 40.035, , , , , , , , 2
CASHMERE_JACKET, #DBD1F9, #CCCCFF, Periwinkle Dye, 6.98912230, 26, DDF, 29.994, , , , , , , , 2
SATIN_TROUSERS, #F9EFEF, #FEFDFC, Elegant Tux Leggings, 5.27640430, 32, FEE, 8.319, , , , , , , , 3
OXFORD_SHOES, #D0F7F1, #E0FCF7, Speedster Set/Mercenary Boots, 4.47399129, 27, DFF, 30.258, , , , , , , , 2
VELVET_TOP_HAT, #4B343A, #50414C, Pelt Dye, 7.25192106, 36, 433, 17.190, , , , , , , , 2
SATIN_TROUSERS, #F100F2, #FF00FF, Pure Pink/Og Fairy Dyed (FF00FF), 5.47144354, 27, F0F, 200.903, , , , , , , , 2
OXFORD_SHOES, #8AB5B0, #B3B3B3, Heat Armour, 15.6982449, 46, 8BB, 33.884, , , , , , , , 2
SATIN_TROUSERS, #073745, #324D6C, Tentacle Dye, 16.4801269, 104, 034, 46.852, , , , , , , , 2
SATIN_TROUSERS, #003199, #002FA7, Bingo Blue Dye, 9.72972401, 16, 039, 112.576, , , , , , , , 2
CASHMERE_JACKET, #870098, #990099, Og Fairy Dyed (990099), 6.78340587, 19, 809, 120.003, , , , , , , , 2
CASHMERE_JACKET, #F1DDA8, #F0E6AA, Old Dragon, 5.55589297, 12, FDA, 54.354, , , , , , , , 2
OXFORD_SHOES, #DFDCB5, #E3DAC9, Bone Dye, 11.5403390, 26, DDB, 33.761, , , , , , , , 2
VELVET_TOP_HAT, #0E404B, #115555, Pearlescent Dye, 12.4801965, 34, 044, 46.845, , , , , , , , 2
OXFORD_SHOES, #3D0F3C, #380024, Exceedingly Comfy Sneakers (Rift) (Boots), 11.1693279, 44, 303, 37.858, , , , , , , , 2
SATIN_TROUSERS, #FCA9DE, #FF99CC, Fairy Dyed (FF99CC), 8.67191016, 37, FAD, 60.557, , , , , , , , 1
CASHMERE_JACKET, #EEADA0, #CEB7AA, Livid Dye, 17.2602895, 52, EAA, 60.213, , , , , , , , 2
SATIN_TROUSERS, #11F1CC, #7FFFD4, Aquamarine Dye, 13.1296489, 132, 1FC, 173.019, , , , , , , , 3
SATIN_TROUSERS, #999F99, #999999, Exo pure light grey, 4.38935740, 6, 999, 4.991, True, , , , , , 9's, 5
SATIN_TROUSERS, #092F20, #2A5B48, Challenger's Leggings+Boots, 18.8404636, 117, 022, 27.578, , , , , , , , 2
OXFORD_SHOES, #082139, #0E1736, Primordial Armour, 8.98042362, 19, 023, 35.304, , , , , , , , 1
OXFORD_SHOES, #FFD400, #FFD700, Farm Armour/Elanor's Set (Rift), 1.77552523, 3, FD0, 196.701, , , , , , , , 2
SATIN_TROUSERS, #E6D0EB, #E5D1ED, Crystal Dyed (E5D1ED), 0.91332356, 4, EDE, 20.697, , , , , , , , 2
VELVET_TOP_HAT, #CC00F2, #FF00FF, Pure Pink/Og Fairy Dyed (FF00FF), 15.5903581, 64, C0F, 187.521, , , , , , , , 2
VELVET_TOP_HAT, #878BBA, #6699D8, Exo pure light blue, 15.2267286, 77, 88B, 40.864, , , , , , , , 2
OXFORD_SHOES, #0D1869, #0B004F, Angler, 10.1179461, 52, 016, 72.394, , , , , , , , 1
CASHMERE_JACKET, #560063, #54146E, Crystal Dyed (54146E), 5.57241208, 33, 506, 77.518, , , , , , , , 2
SATIN_TROUSERS, #BFEEA1, #ACE1AF, Celadon Dye, 14.2948714, 46, BEA, 55.923, , , , , , , , 2
VELVET_TOP_HAT, #283346, #324D6C, Tentacle Dye, 13.4790737, 74, 234, 21.868, , , , , , , , 2
OXFORD_SHOES, #21232F, #1B1B1B, Reaper Armour, 9.56476246, 34, 222, 10.910, True, , , , , , , 3
VELVET_TOP_HAT, #2F5FFF, #002FA7, Bingo Blue Dye, 26.9795030, 183, 25F, 156.925, , , , , , , F's, 4
OXFORD_SHOES, #7A8B83, #918F89, Skeletor, 8.11063194, 33, 788, 12.255, , , , , , , , 2
VELVET_TOP_HAT, #D2FEF9, #E0FCF7, Speedster Set/Mercenary Boots, 5.21569884, 18, DFF, 34.711, , , , , , , , 2
SATIN_TROUSERS, #0C143A, #0E1736, Primordial Armour, 5.64043908, 9, 013, 35.412, , , , , , , , 1
OXFORD_SHOES, #1E01F0, #0013FF, Pure Blue Dye, 5.01442992, 63, 10F, 187.924, , , , , , , , 2
OXFORD_SHOES, #DEBAF5, #E5CCFF, Og Fairy Dyed (E5CCFF), 7.98867211, 35, DBF, 42.848, , , , , , , , 1
VELVET_TOP_HAT, #DFE8D0, #E3DAC9, Bone Dye, 8.25934441, 25, DED, 17.470, , , , , , , , 2
OXFORD_SHOES, #C33033, #B80036, Archfiend Dye, 12.3652084, 62, C33, 121.059, , , , , , , 3's, 4
OXFORD_SHOES, #BEE7A5, #ACE1AF, Celadon Dye, 9.33874337, 34, BEA, 48.012, , , , , , , , 2
VELVET_TOP_HAT, #1E1524, #301934, Dark Purple Dye, 10.7285522, 38, 112, 10.878, , , , , , , , 2
SATIN_TROUSERS, #4ADEA1, #17BF89, Fervor Leggings, 11.1364598, 106, 4DA, 107.172, , , , , , , DEA1, 2
SATIN_TROUSERS, #D3EFDE, #E0FCF7, Speedster Set/Mercenary Boots, 7.91207115, 51, DED, 20.326, , , , , , , , 2
OXFORD_SHOES, #094727, #154918, Wyld Boots (Rift), 9.96055629, 29, 042, 44.675, , , , , , , , 2
VELVET_TOP_HAT, #E0EDCC, #E9FFDB, Nyanza Dye, 6.55370579, 42, EEC, 23.952, , , , , , , , 2
CASHMERE_JACKET, #0C1F09, #1B1B1B, Reaper Armour, 16.8175064, 37, 010, 17.190, , , , , , , , 2
VELVET_TOP_HAT, #113653, #324D6C, Tentacle Dye, 10.5355350, 81, 135, 47.665, , , , , , , , 2
CASHMERE_JACKET, #EBC8B1, #CEB7AA, Livid Dye, 9.94354759, 53, ECB, 42.082, , , , , , , , 2
SATIN_TROUSERS, #55141E, #450101, Crypt Witherlord, 9.36408667, 64, 511, 50.431, , , , , , , , 2
SATIN_TROUSERS, #661E6D, #6A2C82, Crystal Dyed (6A2C82), 7.81910227, 39, 616, 63.010, , , , , , , , 3
CASHMERE_JACKET, #DEF6CA, #E9FFDB, Nyanza Dye, 5.50142168, 37, DFC, 31.743, , , , , , , , 1
SATIN_TROUSERS, #0A160B, #191919, Exo pure black, 8.23555996, 32, 010, 9.594, , , , , , , , 2
SATIN_TROUSERS, #09130F, #191919, Exo pure black, 5.59027285, 32, 010, 7.252, , , , , , , , 2
CASHMERE_JACKET, #0EEAD0, #29F0E9, Wise Dragon, 11.1337075, 58, 0ED, 173.217, , , , , , , , 2
OXFORD_SHOES, #AA6AA6, #A875BD, Crystal Dyed (A876BD), 9.19058659, 36, A6A, 51.658, , True, , , , , A's, 4
OXFORD_SHOES, #70D200, #7FCC19, Exo pure green, 8.68225152, 46, 7D0, 151.404, , , , , , , , 3
CASHMERE_JACKET, #070320, #07031B, Shimmering Light, 4.00511994, 5, 002, 22.645, , , , , , , , 3
CASHMERE_JACKET, #290D07, #1D1105, Werewolf, 10.0474478, 18, 200, 26.148, , , , , , , , 2
OXFORD_SHOES, #0E1D07, #191919, Exo pure black, 15.2479579, 33, 010, 16.195, , , , , , , , 2
OXFORD_SHOES, #939D9C, #999999, Exo pure light grey, 3.89264842, 13, 999, 7.936, True, , , , , , , 3
VELVET_TOP_HAT, #271545, #1F0030, Crystal Dyed (1F0030), 8.51745432, 50, 214, 34.939, , , , , , , , 2
SATIN_TROUSERS, #FFF8A6, #FFF6A3, Hollow Leggings, 1.14839786, 5, FFA, 71.305, , , , , , , , 3
SATIN_TROUSERS, #00F91E, #00FF00, Pure Green, 5.48743696, 36, 0F1, 195.859, , , , , , , , 2
VELVET_TOP_HAT, #D00AF0, #FF00FF, Pure Pink/Og Fairy Dyed (FF00FF), 14.3243354, 72, D0F, 179.511, , , , , , , , 3
OXFORD_SHOES, #FFF3C1, #F0E6AA, Old Dragon, 7.20897135, 51, FFC, 47.381, , , , , , , , 3
CASHMERE_JACKET, #CDF8B5, #ACE1AF, Celadon Dye, 12.1330942, 62, CFB, 48.912, , , , , , , , 1
OXFORD_SHOES, #ECEEE5, #E6E6E6, Super Heavy Helm+Boots, 5.28270097, 15, EEE, 6.809, True, , , , , , E's, 4
OXFORD_SHOES, #F1EA7E, #FFDC51, Sponge, 19.6045017, 73, FE7, 92.893, , , , , , , F1EA, 2
CASHMERE_JACKET, #100814, #0A0011, Final Destination Chestplate+Boots, 2.50360114, 17, 101, 8.804, , , , , , , , 2
SATIN_TROUSERS, #0DD277, #50C878, Emerald Dye, 12.6130151, 78, 0D7, 142.063, , , , , , , , 2
OXFORD_SHOES, #BEE9DF, #E0FCF7, Speedster Set/Mercenary Boots, 9.72918400, 77, BED, 32.422, , , , , , , , 2
VELVET_TOP_HAT, #2C4135, #4C4C4C, Exo pure grey, 14.0420688, 66, 243, 15.181, , , , , , , , 1
SATIN_TROUSERS, #6BA6D2, #71A6D2, Iceberg Dye, 1.54491920, 6, 6AD, 74.467, , , , , , , , 2
OXFORD_SHOES, #CADEDE, #CBD2DB, Rabbit Armour, 7.37123359, 16, CDD, 16.638, , , , , , , , 2
OXFORD_SHOES, #130205, #000000, Pure Black, 5.81128576, 26, 100, 13.074, , , , , , , , 2
VELVET_TOP_HAT, #E699BB, #F6ADC6, Nadeshiko Dye, 8.23078685, 47, E9B, 55.600, , , , , , , , 2
OXFORD_SHOES, #FFDFFB, #E5D1ED, Crystal Dyed (E5D1ED), 7.25749278, 54, FDF, 25.123, , , , , , , F's, 4
CASHMERE_JACKET, #A1BDD5, #A0DAEF, Frozen Blaze, 12.7331220, 56, ABD, 37.500, , , , , , , , 2
SATIN_TROUSERS, #B6D6BD, #ACE1AF, Celadon Dye, 15.3375449, 35, BDB, 24.239, , , , , , True, , 2
SATIN_TROUSERS, #0B0B14, #000000, Pure Black, 5.84341229, 42, 001, 7.487, , , , , , , , 2
VELVET_TOP_HAT, #F1E0D1, #E3DAC9, Bone Dye, 4.21247442, 28, FED, 23.069, , , , , , , , 2
OXFORD_SHOES, #122821, #1B1B1B, Reaper Armour, 11.9175264, 28, 122, 16.195, , , , , , , , 3
CASHMERE_JACKET, #A5E3EB, #A0DAEF, Frozen Blaze, 7.73225710, 18, AEE, 55.206, , , , , , , , 2
CASHMERE_JACKET, #B9C9F3, #CCCCFF, Periwinkle Dye, 7.63962257, 34, BCF, 43.162, , , , , , , , 2
VELVET_TOP_HAT, #250C4F, #46085E, Crystal Dyed (46085E), 12.7798037, 52, 204, 48.785, , , , , , , , 1
OXFORD_SHOES, #A11BBA, #9B01C1, Zombie Lord, 8.26366986, 39, A1B, 123.196, , , , , , True, , 2
CASHMERE_JACKET, #2B0C2C, #301934, Dark Purple Dye, 6.41040019, 26, 202, 26.214, , , , , , , , 2
OXFORD_SHOES, #D2FEEF, #E0FCF7, Speedster Set/Mercenary Boots, 7.63402440, 24, DFE, 32.230, , , , , , , , 2
VELVET_TOP_HAT, #78715B, #7A7964, Miners/Prospecting, 3.85193443, 19, 775, 21.804, , , , , , , , 2
CASHMERE_JACKET, #625F59, #606060, Spooky Armour, 3.86758583, 10, 655, 6.603, , , , , , , , 2
OXFORD_SHOES, #616261, #606060, Spooky Armour, 1.02251147, 4, 666, 0.832, True, , , , , , , 3
SATIN_TROUSERS, #676069, #606060, Spooky Armour, 6.25046239, 16, 666, 6.809, True, , , , , , , 3
CASHMERE_JACKET, #1E120B, #1D1105, Werewolf, 1.93517769, 8, 110, 13.845, , , , , , , , 2
CASHMERE_JACKET, #0DEE01, #00FF00, Pure Green, 8.29196404, 31, 0E0, 192.361, , , , , , , , 2
CASHMERE_JACKET, #77EEFC, #09D8EB, Frostbitten Dye, 12.0129018, 149, 7EF, 105.302, , , , , , , , 2
OXFORD_SHOES, #232227, #1B1B1B, Reaper Armour, 5.21258543, 27, 222, 3.812, True, , , , , , 2's, 4
CASHMERE_JACKET, #28230F, #1D1105, Werewolf, 11.3189536, 39, 220, 19.061, , , , , , , , 2
CASHMERE_JACKET, #FDE1F2, #EFE1F5, Crystal Dyed (EFE1F5), 5.36575978, 17, FEF, 20.326, , , , , , , , 2
SATIN_TROUSERS, #D0F010, #E1EB34, Skeleton Grunt, 11.9019037, 58, DF1, 174.562, , , , , , , , 3
VELVET_TOP_HAT, #C11190, #990099, Og Fairy Dyed (990099), 20.2725723, 66, C19, 130.882, , , , , , , , 3
OXFORD_SHOES, #525B70, #324D6C, Tentacle Dye, 10.5980382, 50, 557, 22.182, , , , , , , , 2
VELVET_TOP_HAT, #EAF2F0, #E6E6E6, Super Heavy Helm+Boots, 4.66413710, 26, EFF, 5.999, , , , , , , , 2
CASHMERE_JACKET, #F4D0C9, #E3DAC9, Bone Dye, 11.4117581, 27, FDC, 33.244, , , , , , , , 1
SATIN_TROUSERS, #114477, #324D6C, Tentacle Dye, 13.8867076, 53, 147, 73.485, , , True, , , True, , 2
CASHMERE_JACKET, #322329, #332A2A, Fancy Tux Chestplate+Boots, 5.52736621, 9, 322, 10.878, , , , , , , , 3
VELVET_TOP_HAT, #AE0DAA, #990099, Og Fairy Dyed (990099), 7.30835044, 51, A0A, 132.302, , , , , , , , 3
VELVET_TOP_HAT, #997797, #B88BC9, Crystal Dyed (B88BC9), 18.9374305, 101, 979, 27.490, , , , , , , 2L-repeaters, 3
OXFORD_SHOES, #0CCEB7, #29F0E9, Wise Dragon, 14.9778413, 113, 0CB, 152.722, , , , , , , , 2
CASHMERE_JACKET, #04CCFF, #09D8EB, Frostbitten Dye, 19.5172838, 37, 0CF, 191.156, , , , , , , , 2
VELVET_TOP_HAT, #C0E5FE, #CBD2DB, Rabbit Armour, 13.4159891, 65, CEF, 44.945, , , , , , , , 2
VELVET_TOP_HAT, #A69099, #999999, Exo pure light grey, 10.0272780, 22, A99, 15.937, , , , , , , , 3
SATIN_TROUSERS, #E1F1DE, #E0FCF7, Speedster Set/Mercenary Boots, 8.82097852, 37, EFD, 14.718, , , , , , , , 2
SATIN_TROUSERS, #E0FCF9, #E0FCF7, Speedster Set/Mercenary Boots, 1.03003573, 2, EFF, 22.151, , , , , , , , 2
VELVET_TOP_HAT, #7ACEE1, #09D8EB, Frostbitten Dye, 16.4547777, 133, 7CE, 78.977, , , , , , , , 2
OXFORD_SHOES, #00C2F4, #71A6D2, Iceberg Dye, 20.3101675, 175, 0CF, 185.711, , , , , , , , 2
SATIN_TROUSERS, #04463A, #2A5B48, Challenger's Leggings+Boots, 9.91860940, 73, 043, 50.657, , , , , , , , 2
SATIN_TROUSERS, #B0E8CA, #ACE1AF, Celadon Dye, 10.9487660, 38, BEC, 40.379, , , , , , , , 1
VELVET_TOP_HAT, #619919, #74A12E, Matcha Dye, 6.79746094, 48, 691, 92.456, , , , , , , , 3
CASHMERE_JACKET, #2A4303, #35530A, Kuudra Follower, 7.83058717, 34, 240, 46.474, , , , , , , , 2
CASHMERE_JACKET, #FBD8DE, #EFE1F5, Crystal Dyed (EFE1F5), 10.8373032, 44, FDD, 26.969, , , , , , , , 2
SATIN_TROUSERS, #00102E, #0E1736, Primordial Armour, 4.40287436, 29, 012, 33.648, , , , , , , , 3
OXFORD_SHOES, #0089D7, #6699D8, Exo pure light blue, 13.5906454, 119, 08D, 156.826, , , , , , , , 2
VELVET_TOP_HAT, #947765, #967969, Mocha Dye, 1.43387143, 8, 976, 34.168, , , , , , , , 2
CASHMERE_JACKET, #0B1E0C, #191919, Exo pure black, 15.0010641, 32, 010, 15.407, , , , , , , , 2
SATIN_TROUSERS, #DDDFF1, #DDE4F0, Young Dragon, 3.84812897, 6, DDF, 15.871, , , , , , , , 3
OXFORD_SHOES, #F1CDC0, #CEB7AA, Livid Dye, 10.2780233, 79, FCC, 36.575, , , , , , , , 2
SATIN_TROUSERS, #172F1A, #2A5B48, Challenger's Leggings+Boots, 19.7431490, 109, 121, 18.842, , , , , , , , 2
OXFORD_SHOES, #181F18, #1B1B1B, Reaper Armour, 6.36109229, 10, 111, 5.823, True, , , , , , , 3
SATIN_TROUSERS, #412335, #301934, Dark Purple Dye, 9.17775578, 28, 423, 21.757, , , , , , , , 2
CASHMERE_JACKET, #00891E, #268105, Skeleton Lord, 7.78399862, 71, 081, 103.766, , , , , , , , 2
OXFORD_SHOES, #D5EEE6, #E0FCF7, Speedster Set/Mercenary Boots, 5.08611584, 42, DEE, 18.396, , , , , , , , 3
SATIN_TROUSERS, #052714, #1B1B1B, Reaper Armour, 20.3018167, 41, 021, 24.551, , , , , , , , 1
CASHMERE_JACKET, #D7BDF7, #E5CCFF, Og Fairy Dyed (E5CCFF), 6.47172268, 37, DBF, 41.860, , , , , , , , 2
SATIN_TROUSERS, #D6EAC2, #E9FFDB, Nyanza Dye, 7.67369810, 65, DEC, 28.818, , , , , , , , 1
CASHMERE_JACKET, #180B6F, #330066, Og Fairy Dyed (330066), 7.97873147, 47, 106, 78.344, , , , , , , , 1
OXFORD_SHOES, #7DCD19, #7FCC19, Exo pure green, 1.12255124, 3, 7C1, 129.945, , , , , , , , 2
OXFORD_SHOES, #FFABCF, #F6ADC6, Nadeshiko Dye, 6.64906745, 20, FAC, 60.722, , , , , , , , 3
CASHMERE_JACKET, #DFDEDE, #D9D9D9, Stone+Metal+Steel Chestplate, 1.88412613, 16, DDD, 0.832, True, , , , , , , 3
CASHMERE_JACKET, #F793DE, #FF8EDE, Celeste Chestplate, 4.99188763, 13, F9D, 74.986, , , , , , , , 1
VELVET_TOP_HAT, #BADAEC, #CBD2DB, Rabbit Armour, 9.40658397, 42, BDE, 36.490, , , , , , , , 2
SATIN_TROUSERS, #B1F6BF, #ACE1AF, Celadon Dye, 8.49406399, 42, BFB, 52.554, , , , , , , , 2
VELVET_TOP_HAT, #D8F0E7, #E0FCF7, Speedster Set/Mercenary Boots, 4.67734418, 36, DFE, 17.470, , , , , , , , 1
SATIN_TROUSERS, #D6DCB5, #E3DAC9, Bone Dye, 12.6752111, 35, DDB, 30.258, , , , , , , , 2
SATIN_TROUSERS, #D7C2FE, #E5CCFF, Og Fairy Dyed (E5CCFF), 6.24737963, 25, DCF, 43.870, , , , , , , , 1
VELVET_TOP_HAT, #103642, #324D6C, Tentacle Dye, 17.0768808, 99, 134, 37.610, , , , , , , , 1
SATIN_TROUSERS, #B4E5B2, #ACE1AF, Celadon Dye, 2.18458310, 15, BEB, 41.619, , , , , , , , 2
CASHMERE_JACKET, #54B3AE, #24DDE5, Thunder, 19.5827630, 145, 5BA, 77.034, , , , , , , , 1
SATIN_TROUSERS, #1D1158, #101555, Hydra, 5.55214010, 20, 115, 54.760, , , , , , , , 3
VELVET_TOP_HAT, #112521, #191919, Exo pure black, 10.2569066, 28, 122, 15.249, , , , , , , , 3
SATIN_TROUSERS, #2D0824, #301934, Dark Purple Dye, 8.54815725, 36, 202, 27.803, , , , , , , , 2
SATIN_TROUSERS, #0B273D, #0E1736, Primordial Armour, 12.2647678, 26, 023, 36.108, , , , , , , , 1
SATIN_TROUSERS, #F0DBEC, #EFE1F5, Crystal Dyed (EFE1F5), 3.37525689, 16, FDE, 16.066, , , , , , , , 1
SATIN_TROUSERS, #181138, #0E1736, Primordial Armour, 8.36151178, 18, 113, 29.960, , , , , , , , 3
VELVET_TOP_HAT, #47150E, #450101, Crypt Witherlord, 8.33470476, 35, 410, 44.791, , , , , , , , 1
SATIN_TROUSERS, #0D0E42, #101555, Hydra, 8.26172780, 29, 004, 43.680, , , , , , , , 2
VELVET_TOP_HAT, #D96960, #CB4154, Brick Red Dye, 16.5478069, 66, D66, 97.132, , , , , , , 9696, 2
SATIN_TROUSERS, #56ADAD, #17A8C4, Storm Leggings, 16.4010748, 91, 5AA, 72.374, , , , , , , , 2
SATIN_TROUSERS, #2D191D, #1D1105, Werewolf, 10.4412069, 48, 211, 15.249, , , , , , , , 2
CASHMERE_JACKET, #97A696, #99978B, Protector Dragon, 8.10701970, 28, 9A9, 12.914, , , , , , , , 2
OXFORD_SHOES, #EBE3EA, #E6E6E6, Super Heavy Helm+Boots, 4.63926780, 12, EEE, 6.281, True, , , , , , , 3
VELVET_TOP_HAT, #C1CBD6, #CBD2DB, Rabbit Armour, 3.06516420, 22, CCD, 15.135, , , , , , , , 2
OXFORD_SHOES, #3A3C3B, #383838, Cheap Tux Chestplate+Boots, 1.93660022, 9, 333, 1.441, True, , , , , , , 3
SATIN_TROUSERS, #D1CE14, #E5E533, Exo pure yellow, 8.11018041, 74, DC1, 155.994, , , , , , , D1CE, 2
OXFORD_SHOES, #C5CFDA, #CBD2DB, Rabbit Armour, 1.92295352, 10, CCD, 15.135, , , , , , , , 2
SATIN_TROUSERS, #D4E2D4, #E3DAC9, Bone Dye, 8.64633115, 34, DED, 11.646, , , , , , , , 2
CASHMERE_JACKET, #E4E3EB, #DDE4F0, Young Dragon, 3.42578033, 13, EEE, 6.281, True, , , , , , , 3
CASHMERE_JACKET, #BEDDB5, #ACE1AF, Celadon Dye, 9.45683580, 28, BDB, 30.236, , , , , , , , 2
OXFORD_SHOES, #F4D8E1, #EFE1F5, Crystal Dyed (EFE1F5), 8.02877067, 34, FDE, 20.597, , , , , , , , 1
SATIN_TROUSERS, #BDF5DB, #E9FFDB, Nyanza Dye, 13.4841436, 54, BFD, 40.379, , , , , , , , 2
CASHMERE_JACKET, #4C2406, #4F2A2A, Dung Dye, 18.4117934, 45, 420, 50.602, , , , , , , , 2
OXFORD_SHOES, #313119, #332A2A, Fancy Tux Chestplate+Boots, 16.3247900, 26, 331, 19.965, , , , , , , , 3
CASHMERE_JACKET, #392643, #301934, Dark Purple Dye, 6.06005444, 37, 324, 21.225, , , , , , , , 2
CASHMERE_JACKET, #B2F2FD, #B2FFFF, Celeste Dye, 8.08757299, 15, BFF, 58.357, , , , , , , , 2
SATIN_TROUSERS, #FFE2DB, #E3DAC9, Bone Dye, 10.0979773, 54, FED, 27.503, , , , , , , , 2
SATIN_TROUSERS, #A0C0F0, #CCCCFF, Periwinkle Dye, 12.1078598, 71, ACF, 58.018, , , , , , , , 3
SATIN_TROUSERS, #66BED1, #17A8C4, Storm Leggings, 11.7515332, 114, 6BD, 82.256, , , , , , , , 2
SATIN_TROUSERS, #4D3016, #664C33, Exo pure brown, 12.2563173, 82, 431, 39.644, , , , , , , , 1
SATIN_TROUSERS, #DDE8F5, #DDE4F0, Young Dragon, 1.83193282, 9, DEF, 17.311, , , , , , , , 2
SATIN_TROUSERS, #436123, #35530A, Kuudra Follower, 7.39406134, 53, 462, 44.675, , , , , , , , 2
CASHMERE_JACKET, #F99ADD, #FF8EDE, Celeste Chestplate, 8.78939412, 19, F9D, 70.338, , , , , , , , 2
